audio_path,cefr_label,topic,transcript
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_PTJ1_079_B1_2.mp3,B2,part-time employment," Okay, first of all, I believe that college students should have part-time jobs.  I agree with this statement because first of all, if college students don't have part-time jobs,  how will they be able to support themselves financially?  It is true that while others have families to support them and are well off,  even so, they should learn to be independent, and through having part-time jobs, they can achieve this.  For example, if one has a part-time job, he or she would be able to further enhance his skills  in living, for example, a loan, and he would be able to earn money by himself that haven't  to rely on anyone else. He would learn how to be able to support himself.  He has part-time jobs to help us, to help prepare us for this."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_075_B1_2.mp3,B2,smoking in restaurants," I partly agree with the opinion that smoking should be banned all over the country because  banning smoking is good for the smoker's own health as well as to the people, to the health  of the people all around him, all around them.  But speaking of viewing from a legislative perspective, smoking is citizens' freedom.  If it is banned all over the country, it's in conflict with the spirit of constitution.  So I think banning smoking in some public places such as underground subway stations  and restaurants is acceptable, but in some respectively private occasions, I think smoking  is justifiable."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_SMK1_050_B1_2.mp3,B2,smoking in restaurants," Smoking must be banned in all restaurants and bars either.  Nowadays, smoking is the popular bad habit of community.  Everywhere we can see advertisements with such that smoking destroy other health,  but nobody pay attention in such encryption.  Consequently, there are many public places where people can eat, talk to, and smoke.  To my mind, every smoker should think about surrounding him properly.  First of all, smoking hurts to them.  I think that the manager, when he makes product of his future restaurants,  should think not only about visitors satisfaction from him or because conditions,  their relaxation and impressions from his place.  The most important thing is that he should take care of their health.  He should not allow them to smoke in a hall  where there are a lot of smoke, even if there is a stop."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_PTJ2_041_B1_2.mp3,B2,part-time employment," I think that if we take the part-time job when we are in the college level, we can practice our English skills.  If we take the part-time job, for example, like a tour guide, so we can practice our English only.  This is important because what we take in the class is very different from in the field.  For example, if we use English in the job, we can find a lot of terms.  I mean special terms regarding to the job that we cannot get from the class.  So this is so important for us to get a lot of words, a lot of practice outside of the class.  And we can get a lot of confidence because of the experience that we get from our job.  This is very important because we know that we have a lot of..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK1_073_B1_2.mp3,B2,smoking in restaurants," I need some smoking out here.  There are 6.5 million people in the world,  and about 1.2 billion of them are smokers,  which make up to 20% of the world's total population.  Smoking is a very painful system.  Smoking costs a greater amount of money.  It's greater than $200 million each year in the world.  Second, smoking does help the healthy of the smokers  and the people in the world.  About 3 million..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ1_050_B1_2.mp3,B2,part-time employment," I agree with the part-time job is very important to community students.  They call you to camp,  can spend the time to get money  and spend their life  and improve their ability.  So yes, very good for students.  Thank you."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK2_013_B1_2.mp3,B2,smoking in restaurants," Smoking should really be banned in restaurants.  Why? Because smoking is very dangerous.  As stated even in commercials,  government warning,  cigarette smoking is dangerous for your health.  Smoking causes lung cancer to the smoker  and also to others who inhale secondhand smoke.  Restaurants are for eating, for comfort, for relaxation,  especially those from school and from work.  So smoking should be permanently banned in all restaurants.  And in fact for me,  smoking should really be banned everywhere.  Smoking should be illegalized for just for the safety of people.  In fact it's really dangerous  and it has destroyed the lives of many people, old or young.  Smoking is really dangerous  and it should be banned permanently for me."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_THA_N200/SM_THA_SMK1_001_B1_2.mp3,B2,smoking in restaurants," I disagree with this argument. I think smoking is a very bad behavior for people.  On the other hand, I think the government or the social should ban people who are smoking.  However, sometimes there are still a lot of smokers in all over the world.  But I still think that if people still keep smoking, they risk their health.  Because it is bad for their lungs and their internal parts of their body,  in my opinion, I think we should keep ban this behavior.  I think smoking..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_SMK2_058_B1_2.mp3,B2,smoking in restaurants," I can't think of my point of view, and I told you, I told you as well.  I'm smoking it for smoking.  I can smoke it with any amount of friends, or some people, some women, the children,  or other types of problems, more smoke.  And people are uncomfortable in the restaurants, and they can't understand.  They can't understand who smokes or who smokes.  When we're smoking, one who is sitting smoking, the rest of you are sitting around,  you don't suffocate."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK2_084_B1_2.mp3,B2,smoking in restaurants," I think completely banning the smoking on the restaurant is not good.  It's because some people, whether they smoke in the restaurant for their communication, like in the way of business or communicate with some strange people.  So it's one important way to communicate.  Although I do don't like smoking, and I hate their smell, but that kind of non-smoker's opinion can be solved by restaurant's efforts, like dividing the room or banned partly.  So if restaurant do that, we won't get harm of the..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_SMK2_034_B1_2.mp3,B2,smoking in restaurants," I feel that smoking should be banned in all restaurants in Singapore, because of three reasons.  The first is personal health to smokers, because smoking has been directly linked to many diseases such as cancers and respiratory diseases.  Secondly, smoking in a restaurant affects not just the smoker himself, but also the people dining around him.  In Singapore, there is the policy of a smoking corner knocked out by a yellow box.  It allows smokers to continue smoking while not affecting the other people around them.  But the thing is smoke does not simply stay in an area, it goes with the wind.  So if restaurants ban smoking, then everybody will not be affected by smoke.  So there will be no secondhand smoke that is inhaled by people that are dying near smokers.  And lastly, for the good of the taste of food, smoking should be banned in restaurants, because after you smoke, your taste must get affected."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_PTJ2_080_B1_2.mp3,B2,part-time employment, It is very tough for a student this time his job it is studied because in this age students  are unable to fulfill their best needs and their family cannot support them with their  studies and therefore mostly students fulfill their study expenditures are achieved their  goals in study academic activities they are they are forces from the environment then  they they do part-time part-time job in the in their time they study in colleges universities  and as well as other institutions academic but in not
